nodes,model,row_id,row_label,budget_mib,total_ms,recorded_ms,stat,arm_variant,impl,capsule,cell_id,branch,git_sha,flag
16,Qwen,ours2_direct,2Ours (expert balance + Routing + direct a2av),64,196.718,NA,iter_max_median,ours_l01_s1_pv2_r2_dwire_dps,ours,20260831-011223_perlmutter_93360895,ours_l01_s1_pv2_r2_dwire_dps_trace-a2e8ab_b64_k8_isolated,main,e270e40ec,filled_was_NA;dps_arm
16,Qwen,ours2_nooverlap,2Ours(expert balance + Routing + no overlap),1,15.563,15.56,iter_max_median,llc_l01_s1_pv2,epic,20260829-025044_perlmutter_220cc287,llc_l01_s1_pv2_trace-a2e8ab_b1_k8_isolated,main,691f86b56,
16,Qwen,ours2_nooverlap,2Ours(expert balance + Routing + no overlap),2,16.369,16.37,iter_max_median,llc_l01_s1_pv2,epic,20260829-025044_perlmutter_220cc287,llc_l01_s1_pv2_trace-a2e8ab_b2_k8_isolated,main,691f86b56,
16,Qwen,ours2_nooverlap,2Ours(expert balance + Routing + no overlap),4,18.056,18.06,iter_max_median,llc_l01_s1_pv2,epic,20260829-025044_perlmutter_220cc287,llc_l01_s1_pv2_trace-a2e8ab_b4_k8_isolated,main,691f86b56,
16,Qwen,ours2_nooverlap,2Ours(expert balance + Routing + no overlap),16,31.621,31.62,iter_max_median,llc_l01_s1_pv2,epic,20260829-025145_perlmutter_d57259a3,llc_l01_s1_pv2_trace-a2e8ab_b16_k8_isolated,main,691f86b56,
16,Qwen,ours2_nooverlap,2Ours(expert balance + Routing + no overlap),64,94.649,94.65,iter_max_median,llc_l01_s1_pv2,epic,20260829-145358_perlmutter_a071f2c5,llc_l01_s1_pv2_trace-a2e8ab_b64_k8_isolated,main,3c5fb0cb6,
16,Qwen,ours12,1+2,1,12.332,12.33,iter_max_median,ours_l01_s1_pv2_r2,ours,20260830-183022_perlmutter_bd8b7b04,ours_l01_s1_pv2_r2_trace-a2e8ab_b1_k8_isolated,main,e270e40ec,
16,Qwen,ours12,1+2,2,13.021,13.02,iter_max_median,ours_l01_s1_pv2_r2,ours,20260830-183022_perlmutter_bd8b7b04,ours_l01_s1_pv2_r2_trace-a2e8ab_b2_k8_isolated,main,e270e40ec,
16,Qwen,ours12,1+2,4,14.684,14.68,iter_max_median,ours_l01_s1_pv2_r2,ours,20260830-183022_perlmutter_bd8b7b04,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,main,e270e40ec,
16,Qwen,ours12,1+2,16,26.064,26.06,iter_max_median,ours_l01_s1_pv2_r2,ours,20260829-025435_perlmutter_091ef4bb,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,main,691f86b56,
16,Qwen,ours12,1+2,64,76.559,76.56,iter_max_median,ours_l01_s1_pv2_r2,ours,20260829-025542_perlmutter_480051f9,ours_l01_s1_pv2_r2_trace-a2e8ab_b64_k8_isolated,main,691f86b56,
16,Qwen,ours12_dispatch,1+2 + expert dispatch (re-solve every iteration no expert movement),1,13.710,13.71,iter_max_median,ours_l01_s2_swap_force_p2p_r2,ours,20260829-144700_perlmutter_a264bc22,ours_l01_s2_swap_force_p2p_r2_trace-a2e8ab_b1_k8_isolated,main,3c5fb0cb6,
16,Qwen,ours12_dispatch,1+2 + expert dispatch (re-solve every iteration no expert movement),2,14.238,14.24,iter_max_median,ours_l01_s2_swap_force_p2p_r2,ours,20260829-144700_perlmutter_a264bc22,ours_l01_s2_swap_force_p2p_r2_trace-a2e8ab_b2_k8_isolated,main,3c5fb0cb6,
16,Qwen,ours12_dispatch,1+2 + expert dispatch (re-solve every iteration no expert movement),4,15.825,15.82,iter_max_median,ours_l01_s2_swap_force_p2p_r2,ours,20260829-144700_perlmutter_a264bc22,ours_l01_s2_swap_force_p2p_r2_trace-a2e8ab_b4_k8_isolated,main,3c5fb0cb6,
16,Qwen,ours12_dispatch,1+2 + expert dispatch (re-solve every iteration no expert movement),16,26.450,26.45,iter_max_median,ours_l01_s2_swap_force_p2p_r2,ours,20260829-144700_perlmutter_a264bc22,ours_l01_s2_swap_force_p2p_r2_trace-a2e8ab_b16_k8_isolated,main,3c5fb0cb6,
16,Qwen,ours12_dispatch,1+2 + expert dispatch (re-solve every iteration no expert movement),64,76.200,76.2,iter_max_median,ours_l01_s2_swap_force_p2p_r2,ours,20260829-160207_perlmutter_897c4bf5,ours_l01_s2_swap_force_p2p_r2_trace-a2e8ab_b64_k8_isolated,main,26daa3a9a,
16,K2,nvshmem_gemm,NVSHMEM a2av + GEMM,1,24.314,24.31,iter_max_mean,l01_nvshmem,nvshmem,20260831-063232_perlmutter_e6841547,l01_nvshmem_trace-610042_b1_k8_isolated,main,e270e40ec,
16,K2,nvshmem_gemm,NVSHMEM a2av + GEMM,2,27.396,27.4,iter_max_mean,l01_nvshmem,nvshmem,20260831-063232_perlmutter_e6841547,l01_nvshmem_trace-610042_b2_k8_isolated,main,e270e40ec,
16,K2,nvshmem_gemm,NVSHMEM a2av + GEMM,4,30.748,30.75,iter_max_mean,l01_nvshmem,nvshmem,20260831-063232_perlmutter_e6841547,l01_nvshmem_trace-610042_b4_k8_isolated,main,e270e40ec,
16,K2,nvshmem_gemm,NVSHMEM a2av + GEMM,16,63.521,63.52,iter_max_mean,l01_nvshmem,nvshmem,20260831-063232_perlmutter_e6841547,l01_nvshmem_trace-610042_b16_k8_isolated,main,e270e40ec,
16,K2,nvshmem_gemm,NVSHMEM a2av + GEMM,64,209.602,209.6,iter_max_mean,l01_nvshmem,nvshmem,20260831-063232_perlmutter_e6841547,l01_nvshmem_trace-610042_b64_k8_isolated,main,e270e40ec,
16,K2,fast_gemm,FAST + GEMM,1,193.039,193.04,iter_max_median,l01_fast,fast,20260829-182351_perlmutter_56949b2c,l01_fast_trace-610042_b1_k8_e2e,fast-split,836132d01,
16,K2,fast_gemm,FAST + GEMM,2,188.399,188.4,iter_max_median,l01_fast,fast,20260829-182351_perlmutter_56949b2c,l01_fast_trace-610042_b2_k8_e2e,fast-split,836132d01,
16,K2,fast_gemm,FAST + GEMM,4,199.911,199.91,iter_max_median,l01_fast,fast,20260829-182351_perlmutter_56949b2c,l01_fast_trace-610042_b4_k8_e2e,fast-split,836132d01,
16,K2,fast_gemm,FAST + GEMM,16,226.405,226.41,iter_max_median,l01_fast,fast,20260829-182351_perlmutter_56949b2c,l01_fast_trace-610042_b16_k8_e2e,fast-split,836132d01,
16,K2,fast_gemm,FAST + GEMM,64,330.000,348,composed,l01_fast,fast,,,fast-split,,composed_native_wire+plan+gemm;recorded_swapped_across_models
16,K2,comet,Comet,1,15.296,15.295,iter_max_median,l01_allgather_dense,flux,20260824-162154_perlmutter_995de4bd,l01_allgather_dense_trace-610042_b1_k8_isolated,main,fc8e47070,
16,K2,comet,Comet,2,18.152,18.15,iter_max_median,l01_allgather_dense,flux,20260824-162154_perlmutter_995de4bd,l01_allgather_dense_trace-610042_b2_k8_isolated,main,fc8e47070,
16,K2,comet,Comet,4,23.457,23.457,iter_max_median,l01_allgather_dense,flux,20260824-162154_perlmutter_995de4bd,l01_allgather_dense_trace-610042_b4_k8_isolated,main,fc8e47070,
16,K2,comet,Comet,16,62.731,62.731,iter_max_median,l01_allgather_dense,flux,20260824-162154_perlmutter_995de4bd,l01_allgather_dense_trace-610042_b16_k8_isolated,main,fc8e47070,
16,K2,comet,Comet,64,233.749,233.749,iter_max_median,l01_allgather_dense,flux,20260824-162154_perlmutter_995de4bd,l01_allgather_dense_trace-610042_b64_k8_isolated,main,fc8e47070,
16,K2,moonep,MoonEP,1,20.303,20.304,iter_max_median,moonep_l01_nvshmem_getmem,moonep,20260824-163940_perlmutter_0b408e25,moonep_l01_nvshmem_getmem_trace-610042_b1_k8_isolated,main,fc8e47070,
16,K2,moonep,MoonEP,2,24.819,24.82,iter_max_median,moonep_l01_nvshmem_getmem,moonep,20260824-163940_perlmutter_0b408e25,moonep_l01_nvshmem_getmem_trace-610042_b2_k8_isolated,main,fc8e47070,
16,K2,moonep,MoonEP,4,27.591,27.591,iter_max_median,moonep_l01_nvshmem_getmem,moonep,20260824-163940_perlmutter_0b408e25,moonep_l01_nvshmem_getmem_trace-610042_b4_k8_isolated,main,fc8e47070,
16,K2,moonep,MoonEP,16,58.739,58.739,iter_max_median,moonep_l01_nvshmem_getmem,moonep,20260824-163940_perlmutter_0b408e25,moonep_l01_nvshmem_getmem_trace-610042_b16_k8_isolated,main,fc8e47070,
16,K2,moonep,MoonEP,64,202.296,202.295,iter_max_median,moonep_l01_nvshmem_getmem,moonep,20260824-163940_perlmutter_0b408e25,moonep_l01_nvshmem_getmem_trace-610042_b64_k8_isolated,main,fc8e47070,
16,K2,eplb,EPLB (direct a2av),1,9.748,9.748,iter_max_median,eplb_l01,eplb,20260824-162741_perlmutter_4adf476a,eplb_l01_trace-610042_b1_k8_isolated,main,fc8e47070,
16,K2,eplb,EPLB (direct a2av),2,12.932,12.93,iter_max_median,eplb_l01,eplb,20260824-162741_perlmutter_4adf476a,eplb_l01_trace-610042_b2_k8_isolated,main,fc8e47070,
16,K2,eplb,EPLB (direct a2av),4,19.825,19.825,iter_max_median,eplb_l01,eplb,20260824-162741_perlmutter_4adf476a,eplb_l01_trace-610042_b4_k8_isolated,main,fc8e47070,
16,K2,eplb,EPLB (direct a2av),16,59.047,59.047,iter_max_median,eplb_l01,eplb,20260824-162741_perlmutter_4adf476a,eplb_l01_trace-610042_b16_k8_isolated,main,fc8e47070,
16,K2,eplb,EPLB (direct a2av),64,227.513,227.513,iter_max_median,eplb_l01,eplb,20260824-162741_perlmutter_4adf476a,eplb_l01_trace-610042_b64_k8_isolated,main,fc8e47070,
16,K2,epic,EPIC,1,16.405,16.405,iter_max_median,epic_l01_hc_m1,epic,20260824-163156_perlmutter_21645f00,epic_l01_hc_m1_trace-610042_b1_k8_isolated,main,fc8e47070,
16,K2,epic,EPIC,2,17.771,17.77,iter_max_median,epic_l01_hc_m1,epic,20260824-163156_perlmutter_21645f00,epic_l01_hc_m1_trace-610042_b2_k8_isolated,main,fc8e47070,
16,K2,epic,EPIC,4,19.913,19.913,iter_max_median,epic_l01_hc_m1,epic,20260824-163156_perlmutter_21645f00,epic_l01_hc_m1_trace-610042_b4_k8_isolated,main,fc8e47070,
16,K2,epic,EPIC,16,39.394,39.394,iter_max_median,epic_l01_hc_m1,epic,20260824-163156_perlmutter_21645f00,epic_l01_hc_m1_trace-610042_b16_k8_isolated,main,fc8e47070,
16,K2,epic,EPIC,64,127.079,127.079,iter_max_median,epic_l01_hc_m1,epic,20260824-163156_perlmutter_21645f00,epic_l01_hc_m1_trace-610042_b64_k8_isolated,main,fc8e47070,
16,K2,ours1_tokencomm,1Ours(Token Comm),1,13.625,13.625,iter_max_median,l01_slipstream,flux,20260824-162432_perlmutter_b1bac7cc,l01_slipstream_trace-610042_b1_k8_isolated,main,fc8e47070,
16,K2,ours1_tokencomm,1Ours(Token Comm),2,14.964,14.96,iter_max_median,l01_slipstream,flux,20260825-122419_perlmutter_217060fc,l01_slipstream_trace-610042_b2_k8_isolated,main,a4d2e4770,
16,K2,ours1_tokencomm,1Ours(Token Comm),4,16.878,16.877,iter_max_median,l01_slipstream,flux,20260824-162432_perlmutter_b1bac7cc,l01_slipstream_trace-610042_b4_k8_isolated,main,fc8e47070,
16,K2,ours1_tokencomm,1Ours(Token Comm),16,35.424,35.424,iter_max_median,l01_slipstream,flux,20260824-162432_perlmutter_b1bac7cc,l01_slipstream_trace-610042_b16_k8_isolated,main,fc8e47070,
16,K2,ours1_tokencomm,1Ours(Token Comm),64,121.400,121.4,iter_max_median,l01_slipstream,flux,20260824-162432_perlmutter_b1bac7cc,l01_slipstream_trace-610042_b64_k8_isolated,main,fc8e47070,
16,K2,ours2_direct,2Ours (expert balance + Routing + direct a2av),1,7.224,7.22,iter_max_median,ours_l01_s1_pv2_r2_dwire,ours,20260830-181153_perlmutter_0880056b,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,main,e270e40ec,
16,K2,ours2_direct,2Ours (expert balance + Routing + direct a2av),2,10.215,10.22,iter_max_median,ours_l01_s1_pv2_r2_dwire,ours,20260830-181153_perlmutter_0880056b,ours_l01_s1_pv2_r2_dwire_trace-610042_b2_k8_isolated,main,e270e40ec,
16,K2,ours2_direct,2Ours (expert balance + Routing + direct a2av),4,16.216,16.22,iter_max_median,ours_l01_s1_pv2_r2_dwire,ours,20260830-181153_perlmutter_0880056b,ours_l01_s1_pv2_r2_dwire_trace-610042_b4_k8_isolated,main,e270e40ec,
16,K2,ours2_direct,2Ours (expert balance + Routing + direct a2av),16,52.518,52.52,iter_max_median,ours_l01_s1_pv2_r2_dwire,ours,20260830-181153_perlmutter_0880056b,ours_l01_s1_pv2_r2_dwire_trace-610042_b16_k8_isolated,main,e270e40ec,
16,K2,ours2_direct,2Ours (expert balance + Routing + direct a2av),64,199.759,NA,iter_max_median,ours_l01_s1_pv2_r2_dwire_dps,ours,20260831-011130_perlmutter_45dacd5f,ours_l01_s1_pv2_r2_dwire_dps_trace-610042_b64_k8_isolated,main,e270e40ec,filled_was_NA;dps_arm
16,K2,ours2_nooverlap,2Ours(expert balance + Routing + no overlap),1,15.673,15.67,iter_max_median,llc_l01_s1_pv2,epic,20260829-023932_perlmutter_058b8534,llc_l01_s1_pv2_trace-610042_b1_k8_isolated,main,691f86b56,
16,K2,ours2_nooverlap,2Ours(expert balance + Routing + no overlap),2,16.548,16.55,iter_max_median,llc_l01_s1_pv2,epic,20260829-023932_perlmutter_058b8534,llc_l01_s1_pv2_trace-610042_b2_k8_isolated,main,691f86b56,
16,K2,ours2_nooverlap,2Ours(expert balance + Routing + no overlap),4,20.144,20.14,iter_max_median,llc_l01_s1_pv2,epic,20260829-023932_perlmutter_058b8534,llc_l01_s1_pv2_trace-610042_b4_k8_isolated,main,691f86b56,
16,K2,ours2_nooverlap,2Ours(expert balance + Routing + no overlap),16,33.641,33.64,iter_max_median,llc_l01_s1_pv2,epic,20260829-024055_perlmutter_b1843e7c,llc_l01_s1_pv2_trace-610042_b16_k8_isolated,main,691f86b56,
16,K2,ours2_nooverlap,2Ours(expert balance + Routing + no overlap),64,103.898,103.9,iter_max_median,llc_l01_s1_pv2,epic,20260829-145327_perlmutter_fa493d1c,llc_l01_s1_pv2_trace-610042_b64_k8_isolated,main,3c5fb0cb6,
16,K2,ours12,1+2,1,12.613,12.61,iter_max_median,ours_l01_s1_pv2_r2,ours,20260830-180110_perlmutter_e216d851,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,main,e270e40ec,
16,K2,ours12,1+2,2,13.687,13.69,iter_max_median,ours_l01_s1_pv2_r2,ours,20260830-180110_perlmutter_e216d851,ours_l01_s1_pv2_r2_trace-610042_b2_k8_isolated,main,e270e40ec,
16,K2,ours12,1+2,4,15.626,15.63,iter_max_median,ours_l01_s1_pv2_r2,ours,20260830-180110_perlmutter_e216d851,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,main,e270e40ec,
16,K2,ours12,1+2,16,27.916,27.92,iter_max_median,ours_l01_s1_pv2_r2,ours,20260830-180110_perlmutter_e216d851,ours_l01_s1_pv2_r2_trace-610042_b16_k8_isolated,main,e270e40ec,
16,K2,ours12,1+2,64,85.785,85.79,iter_max_median,ours_l01_s1_pv2_r2,ours,20260830-180110_perlmutter_e216d851,ours_l01_s1_pv2_r2_trace-610042_b64_k8_isolated,main,e270e40ec,
16,K2,ours12_dispatch,1+2 + expert dispatch (re-solve every iteration no expert movement),1,13.511,13.51,iter_max_median,ours_l01_s2_swap_force_p2p_r2,ours,20260829-144114_perlmutter_597e6a9f,ours_l01_s2_swap_force_p2p_r2_trace-610042_b1_k8_isolated,main,3c5fb0cb6,
16,K2,ours12_dispatch,1+2 + expert dispatch (re-solve every iteration no expert movement),2,15.225,15.22,iter_max_median,ours_l01_s2_swap_force_p2p_r2,ours,20260829-144114_perlmutter_597e6a9f,ours_l01_s2_swap_force_p2p_r2_trace-610042_b2_k8_isolated,main,3c5fb0cb6,
16,K2,ours12_dispatch,1+2 + expert dispatch (re-solve every iteration no expert movement),4,16.826,16.83,iter_max_median,ours_l01_s2_swap_force_p2p_r2,ours,20260829-144114_perlmutter_597e6a9f,ours_l01_s2_swap_force_p2p_r2_trace-610042_b4_k8_isolated,main,3c5fb0cb6,
16,K2,ours12_dispatch,1+2 + expert dispatch (re-solve every iteration no expert movement),16,29.409,29.41,iter_max_median,ours_l01_s2_swap_force_p2p_r2,ours,20260829-144114_perlmutter_597e6a9f,ours_l01_s2_swap_force_p2p_r2_trace-610042_b16_k8_isolated,main,3c5fb0cb6,
16,K2,ours12_dispatch,1+2 + expert dispatch (re-solve every iteration no expert movement),64,85.135,85.13,iter_max_median,ours_l01_s2_swap_force_p2p_r2,ours,20260829-160108_perlmutter_26b1f2a2,ours_l01_s2_swap_force_p2p_r2_trace-610042_b64_k8_isolated,main,26daa3a9a,
